# Image list with two lines of data per image: 
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME 
#   POINTS2D[] as (X, Y, POINT3D_ID) 
155 -0.949757952661 -0.089670312823 0.203382712470 0.220350917624 -1.100994486233 -0.261819163763 -1.064734593790 1 frame_00155.png

156 -0.958091374446 -0.063133570670 0.195116730742 0.200011310902 -1.115423461630 -0.382335907439 -1.022335006745 1 frame_00156.png

157 -0.965371956431 -0.037544156189 0.186300164287 0.178716759429 -1.122051636888 -0.500839308359 -0.971395744186 1 frame_00157.png

158 -0.971530945095 -0.013173150198 0.177123901353 0.156784149768 -1.119017638737 -0.615159900287 -0.912847049708 1 frame_00158.png

159 -0.976546867245 0.009768763041 0.167800270670 0.134550531868 -1.107834495764 -0.723773724405 -0.849589383234 1 frame_00159.png

160 -0.980442958660 0.031136823631 0.158552031897 0.112353700507 -1.084982767627 -0.822805029437 -0.780527115539 1 frame_00160.png

161 -0.983280792321 0.050852113274 0.149600162122 0.090513846615 -1.054380091787 -0.912094873964 -0.710201685112 1 frame_00161.png

162 -0.985151423685 0.068894685238 0.141155320342 0.069320961217 -1.014508104013 -0.985650452232 -0.637468610279 1 frame_00162.png

163 -0.986165809495 0.085293425532 0.133411153997 0.049025549195 -0.970661851250 -1.044456016854 -0.566909350155 1 frame_00163.png

164 -0.986445361431 0.100113343311 0.126541189425 0.029836444230 -0.924616439070 -1.087613309856 -0.499721496161 1 frame_00164.png

165 -0.986113844153 0.113442786545 0.120698504486 0.011921402160 -0.876526143597 -1.121255491074 -0.440869742694 1 frame_00165.png

166 -0.985290994285 0.125381887646 0.116017228323 -0.004588710707 -0.827422137542 -1.145668134156 -0.391752868399 1 frame_00166.png

167 -0.984087932448 0.136031939870 0.112615888384 -0.019593256670 -0.778560283683 -1.164658359758 -0.351234266408 1 frame_00167.png

168 -0.982604083840 0.145487283005 0.110601483325 -0.033015037640 -0.729285863564 -1.182069594607 -0.326350158540 1 frame_00168.png

169 -0.980925108037 0.153828425639 0.110074303931 -0.044792478498 -0.681670869474 -1.194829891540 -0.307225343664 1 frame_00169.png

170 -0.979122088141 0.161116726841 0.111132007418 -0.054872752374 -0.637249036775 -1.206675332827 -0.298617891964 1 frame_00170.png

171 -0.977250436709 0.167389613070 0.113874203634 -0.063205185368 -0.595149983289 -1.216006808527 -0.296737219221 1 frame_00171.png

172 -0.975349535094 0.172656782263 0.118405919256 -0.069735005998 -0.555013598549 -1.222226727274 -0.299978401497 1 frame_00172.png

173 -0.973441201719 0.176895388914 0.124840529541 -0.074398320798 -0.518155927889 -1.227578500217 -0.310817140596 1 frame_00173.png

174 -0.971509218838 0.180476059475 0.132454908034 -0.077806848223 -0.482646263363 -1.231518987260 -0.324951603506 1 frame_00174.png

175 -0.969534026026 0.183793609090 0.140435180195 -0.080632436915 -0.447525069803 -1.234535821258 -0.339544752710 1 frame_00175.png

176 -0.967517999992 0.186833274350 0.148765466278 -0.082891979188 -0.413171923221 -1.237125934558 -0.355175624067 1 frame_00176.png

177 -0.965462760197 0.189578480383 0.157430033939 -0.084601679205 -0.379782001352 -1.239665422430 -0.372258682107 1 frame_00177.png

178 -0.963369440031 0.192010986487 0.166413107047 -0.085777009964 -0.346505996781 -1.241455613458 -0.389707603284 1 frame_00178.png

179 -0.961238937860 0.194110828531 0.175698834884 -0.086432932412 -0.313278192237 -1.242520374408 -0.407493017262 1 frame_00179.png

180 -0.959071386550 0.195856888274 0.185271418967 -0.086583524692 -0.280473370249 -1.243060757769 -0.426167184085 1 frame_00180.png

181 -0.956866861355 0.197226633990 0.195114727301 -0.086242244391 -0.247950712690 -1.243071293582 -0.445675495180 1 frame_00181.png

182 -0.954624957832 0.198196387045 0.205212908463 -0.085421990295 -0.215239774761 -1.242378910807 -0.465485717359 1 frame_00182.png

183 -0.952345325947 0.198741189663 0.215549597352 -0.084135074347 -0.182280556155 -1.240968681714 -0.485582010140 1 frame_00183.png

184 -0.950026760854 0.198835180210 0.226108469994 -0.082393179299 -0.149305821577 -1.238658552279 -0.506329901149 1 frame_00184.png

185 -0.947668182726 0.198451465656 0.236872947644 -0.080207454921 -0.116271294845 -1.235394140795 -0.527784993767 1 frame_00185.png

186 -0.945267991524 0.197561872501 0.247826170098 -0.077588753281 -0.082780913450 -1.231311001598 -0.549511658923 1 frame_00186.png

